xAna	xAna	iic.		
nimiwwam	nimiwwa	n. sg. acc.		
xuHKa	xuHKa	iic.		
jam	ja	m. sg. acc.		
bAla	bAla	iic.		
canxra	canxra	iic.		
niBa	niBa	iic.		
AnanA	Anana	f. sg. nom.		
mahA	mahaw	iic.		
inxra	inxra	iic.		
Xvaja	Xvaja	iic.		
safkASaH	safkASa	m. sg. nom.		
mahA	mahaw	iic.		
BujaH	Buja	m. sg. nom.		
puRkara	puRkara	iic.		
IkRaNam	IkRaNa	n. sg. acc.		
nara	nara	iic.		
vyAGraH	vyAGra	m. sg. nom.		
para	para	iic.		
lIDam	lIDa	n. sg. acc.	lih	pp.
rAma	rAma	iic.		
lakRmaNayoH	lakRmaNa	m. du. g.		
vAsava	vAsava	iic.		
upamam	upama	m. sg. acc.		
puwra	puwra	iic.		
Soka	Soka	iic.		
ArwAm	Arwa	f. sg. acc.		
labXa	labXa	iic.	laB	pp.
Sabxena	Sabxa	m. sg. i.		
jatA	jatA	iic.		
BAra	BAra	iic.		
Xarasya	Xara	m. sg. g.		
valkala	valkala	iic.		
ajina	ajina	iic.		
vAsasaH	vAsas	m. sg. g.		
puwra	puwra	iic.		
garXinIm	garXin	f. sg. acc.		
Saswra	Saswra	iic.		
yoXinAm	yoXin	m. pl. g.		
sarva	sarva	iic.		
sAXUnAm	sAXu	m. pl. g.		
xeha	xeha	iic.		
nyAsa	nyAsa	iic.		
kqwAm	kqw	m. pl. g.		
muni	muni	iic.		
puwraH	puwra	m. sg. nom.		
sva	sva	iic.		
karmaBiH	karman	n. pl. i.		
cAru	cAru	iic.		
SuBa	SuBa	iic.		
kuNdalam	kuNdala	n. sg. acc.		
kosala	kosala	iic.		
inxra	inxra	iic.		
xuhiwA	xuhiwq	f. sg. nom.		
mahI	mahI	iic.		
wale	wala	m. sg. loc.		
wumula	wumula	iic.		
Akranxam	Akranxa	n. sg. nom.		
pariwApa	pariwApa	iic.		
Arwa	Arwa	iic.		
bAnXavam	bAnXava	n. sg. nom.		
kamala	kamala	iic.		
pawwra	pawwra	iic.		
akRaH	akRa	m. sg. nom.		
jIva	jIva	iic.		
nASam	nASa	m. sg. acc.		
BIma	BIma	iic.		
GoRANAm	GoRa	m. pl. g.		
mqga	mqga	iic.		
pakRiNAm	pakRin	m. pl. g.		
rARtra	rARtra	iic.		
varXanAH	varXana	m. pl. nom.		
miwra	miwra	iic.		
amAwya	amAwya	iic.		
gaNAn	gaNa	m. pl. acc.		
priya	priya	iic.		
arWam	arWa	m. sg. acc.		
kula	kula	iic.		
rakRaNa	rakRaNa	iic.		
arWam	arWa	m. sg. acc.		
parigraha	parigraha	iic.		
arWam	arWa	m. sg. acc.		
mukwa	mukwa	iic.	muc	pp.
mUrXajam	mUrXaja	m. sg. acc.		
axri	axri	iic.		
SiKarAw	SiKara	n. sg. abl.		
gomaya	gomaya	iic.		
hraxe	hraxa	m. sg. loc.		
Kara	Kara	iic.		
yukwena	yukwa	m. sg. i.	yuj	pp.
Awma	Awman	iic.		
kAmA	kAma	f. sg. nom.		
prAjFa	prAjFa	iic.		
mAninI	mAnin	f. sg. nom.		
nara	nara	iic.		
vyAGra	vyAGra	m. sg. voc.		
mahA	mahaw	iic.		
iRvAsO	iRvAsa	m. du. acc.		
rAma	rAma	iic.		
lakRmaNO	lakRmaNa	m. du. acc.		
haswi	haswin	iic.		
uwwamAn	uwwama	m. pl. acc.		
rukma	rukma	iic.		
niRka	niRka	iic.		
sahasre	sahasra	n. du. acc.		
RodaSa	RodaSan	iic.		
aSva	aSva	iic.		
SawAni	Sawa	n. pl. acc.		
pANdu	pANdu	iic.		
mqwwikA	mqwwikA	f. sg. nom.		
Xarma	Xarma	iic.		
AwmA	Awman	m. sg. nom.		
kOsalyA	kOsalyA	iic.		
Ananxa	Ananxa	iic.		
varXanaH	varXana	m. sg. nom.		
guru	guru	iic.		
vqwwi	vqwwi	iic.		
jFaH	jFa	m. sg. nom.		
puwra	puwra	iic.		
Sokena	Soka	m. sg. i.		
bARpa	bARpa	iic.		
paryAkula	paryAkula	iic.		
IkRaNA	IkRaNa	f. sg. nom.		
suraBi	suraBi	iic.		
ganXinaH	ganXin	m. pl. nom.		
Soka	Soka	iic.		
saMroXAw	saMroXa	m. sg. abl.		
SreRTa	SreRTa	iic.		
vAk	vAc	m. sg. nom.		
bARpa	bARpa	iic.		
kaNTAH	kaNTa	m. pl. nom.		
wAmra	wAmra	iic.		
akRaH	akRa	m. sg. nom.		
Sawru	Sawru	iic.		
wApanaH	wApana	m. sg. nom.		
cawuH	cawur	iic.		
afga	afga	iic.		
mahA	mahaw	iic.		
balA	bala	f. sg. nom.		
mahA	mahaw	iic.		
vegaH	vega	m. sg. nom.		
lawA	lawA	iic.		
vallIH	vallI	f. pl. acc.		
gaNa	gaNa	iic.		
vallaBAn	vallaBa	m. pl. acc.		
Xarma	Xarma	iic.		
jFaH	jFa	m. sg. nom.		
Xarma	Xarma	iic.		
kAfkRayA	kAfkRA	f. sg. i.		
Xarma	Xarma	iic.		
AwmA	Awman	m. sg. nom.		
xilIpa	xilIpa	iic.		
nahuRa	nahuRa	iic.		
upamaH	upama	m. sg. nom.		
samIpa	samIpa	iic.		
sWam	sWa	m. sg. acc.		
manwra	manwra	iic.		
kovixam	kovixa	m. sg. acc.		
prakqwi	prakqwi	iic.		
praXAnAn	praXAna	m. pl. acc.		
suhqw	suhqx	iic.		
janam	jana	m. sg. acc.		
hqRta	hqRta	iic.	hqR	pp.
mAnasAH	mAnasa	m. pl. nom.		
niRAxa	niRAxa	iic.		
aXipawim	aXipawi	m. sg. acc.		
xEnya	xEnya	iic.		
pAxapa	pAxapa	iic.		
safGena	safGa	m. sg. i.		
Soka	Soka	iic.		
AyAsa	AyAsa	iic.		
AXi	AXi	iic.		
SqfgiNA	Sqfgin	m. sg. i.		
pramoha	pramoha	iic.		
ananwa	ananwa	iic.		
sawwvena	sawwva	m. sg. i.		
sanwApa	sanwApa	iic.		
oRaXi	oRaXi	iic.		
veNunA	veNu	m. sg. i.		
saxqSa	saxqSa	iic.		
lakRaNaH	lakRaNa	m. sg. nom.		
puNdarIka	puNdarIka	iic.		
viSAla	viSAla	iic.		
akRaH	akRa	m. sg. nom.		
priya	priya	iic.		
xarSanaH	xarSana	m. sg. nom.		
waw	wax	iic.		
avasWam	avasWA	m. sg. acc.		
ananwara	ananwara	iic.		
sWiwaH	sWiwa	m. sg. nom.	sWA	pp.
ifguxI	ifguxa	iic.		
mUlam	mUla	n. sg. nom.		
pANdura	pANdura	iic.		
aBra	aBra	iic.		
prakASeRu	prakASa	n. pl. loc.		
Suka	Suka	iic.		
safGa	safGa	iic.		
ruweRu	ruwa	n. pl. loc.	ru	pp.
kanaka	kanaka	iic.		
binxavaH	binxu	m. pl. nom.		
suKa	suKa	iic.		
BAgI	BAgin	m. sg. nom.		
xuHKa	xuHKa	iic.		
arhaH	arha	m. sg. nom.		
amiwra	amiwra	iic.		
Gnam	Gna	m. sg. acc.		
kOsalya	kOsalya	iic.		
Ananxa	Ananxa	iic.		
varXanam	varXana	m. sg. acc.		
mahA	mahaw	iic.		
ASrame	ASrama	m. sg. loc.		
niSa	niSA	iic.		
nivAsAya	nivAsa	m. sg. dat.		
nara	nara	iic.		
aXipa	aXipa	iic.		
AwmajaH	Awmaja	m. sg. nom.		
kqwa	kqwa	iic.	kq	pp.
buxXim	buxXi	f. sg. acc.		
vAji	vAjin	iic.		
muKyAH	muKya	m. pl. nom.		
vara	vara	iic.		
vAraNAH	vAraNa	m. pl. nom.		
Pala	Pala	iic.		
BURaNAH	BURaNa	m. pl. nom.		
cawuH	cawur	iic.		
SAlAni	SAlA	n. pl. nom.		
gaja	gaja	iic.		
vAjinAm	vAjin	m. pl. g.		
harmya	harmya	iic.		
prAsAxa	prAsAxa	iic.		
safGAwAH	safGAwa	m. pl. nom.		
rAja	rAjan	iic.		
Asanam	Asana	n. sg. nom.		
pAyasa	pAyasa	iic.		
karxamAH	karxama	f. pl. nom.		
vana	vana	iic.		
pArSveRu	pArSva	n. pl. loc.		
pAyasa	pAyasa	iic.		
karxamAH	karxama	m. pl. nom.		
yOvana	yOvana	iic.		
sWasya	sWa	n. sg. g.		
cUrNa	cUrNa	iic.		
kaRAyAn	kaRAya	m. pl. acc.		
BAjana	BAjana	iic.		
sWAni	sWa	n. pl. acc.		
pAxukA	pAxukA	iic.		
upAnahAm	upAnah	f. pl. g.		
vAma	vAma	iic.		
Bujam	Buja	m. sg. acc.		
kusuma	kusuma	iic.		
ApIdAn	ApIda	m. pl. acc.		
meGa	meGa	iic.		
prakASEH	prakASa	n. pl. i.		
puruRa	puruRa	iic.		
vyAGrO	vyAGra	m. du. nom.		
rAma	rAma	iic.		
lakRmaNO	lakRmaNa	m. du. nom.		
nara	nara	iic.		
vyAGrO	vyAGra	m. du. nom.		
rAja	rAjan	iic.		
puwrO	puwra	m. du. nom.		
amiwra	amiwra	iic.		
bala	bala	iic.		
marxanaH	marxana	m. sg. nom.		
vara	vara	iic.		
ArohAm	Aroha	f. sg. acc.		
cAru	cAru	iic.		
canxra	canxra	iic.		
niBa	niBa	iic.		
AnanAm	Anana	f. sg. acc.		
jatA	jatA	iic.		
ajina	ajina	iic.		
XarAH	Xara	m. pl. nom.		
valkala	valkala	iic.		
uwwara	uwwara	iic.		
vAsasaH	vAsas	m. pl. nom.		
pawwra	pawwra	iic.		
puRpANi	puRpa	n. pl. acc.		
Sawru	Sawru	iic.		
SarIrANi	SarIra	n. pl. acc.		
SoNiwa	SoNiwa	iic.		
ukRiwam	ukRiwa	n. sg. acc.	ukR	pp.
vAyu	vAyu	iic.		
vega	vega	iic.		
samO	sama	m. du. nom.		
wuraga	wuraga	iic.		
uwwamO	uwwama	m. du. nom.		
xruma	xruma	iic.		
jAlAni	jAla	n. pl. acc.		
giri	giri	iic.		
sAnuRu	sAnu	m. pl. loc.		
rAma	rAma	iic.		
xarSana	xarSana	iic.		
jaH	ja	m. sg. nom.		
mahA	mahaw	iic.		
bAhuH	bAhu	m. sg. nom.		
uxAwwa	uxAwwa	iic.		
xanwAnAm	xanwa	m. pl. g.		
rAma	rAma	iic.		
niveSane	niveSana	n. sg. loc.		
kqRNa	kqRNa	iic.		
ajina	ajina	iic.		
Xaram	Xara	m. sg. acc.		
cIra	cIra	iic.		
valkala	valkala	iic.		
vAsasam	vAsas	m. sg. acc.		
siMha	siMha	iic.		
skanXam	skanXa	m. sg. acc.		
mahA	mahaw	iic.		
bAhum	bAhu	m. sg. acc.		
puNdarIka	puNdarIka	iic.		
niBa	niBa	iic.		
IkRaNam	IkRaNa	m. sg. acc.		
jatA	jatA	iic.		
BAram	BAra	m. sg. acc.		
vijaya	vijaya	iic.		
mUlam	mUla	n. sg. nom.		
ESvarya	ESvarya	iic.		
kAmam	kAma	m. sg. acc.		
viviXa	viviXa	iic.		
AkArEH	AkAra	m. pl. i.		
vExya	vExya	iic.		
jana	jana	iic.		
AkulAm	Akula	f. sg. acc.		
piwq	piwq	iic.		
lokeRu	loka	m. pl. loc.		
gawa	gawa	iic.	gam	pp.
cewanaH	cewana	m. sg. nom.		
yaw	yax	iic.		
annaH	anna	m. sg. nom.		
waw	wax	iic.		
annAH	anna	f. pl. nom.		
rAja	rAjan	iic.		
pawnyaH	pawnI	f. pl. nom.		
xakRiNa	xakRiNa	iic.		
agreRu	agra	m. pl. loc.		
mahI	mahI	iic.		
wale	wala	m. sg. loc.		
xaSaraWa	xaSaraWa	iic.		
swriyaH	swrI	f. pl. acc.		
ifguxI	ifguxa	iic.		
piNyAkam	piNyAka	m. sg. acc.		
vasuXA	vasuXA	iic.		
aXipaH	aXipa	m. sg. nom.		
manuja	manuja	iic.		
vyAGraH	vyAGra	m. sg. nom.		
sawya	sawya	iic.		
safgaraH	safgara	m. sg. nom.		
suKa	suKa	iic.		
sparSEH	sparSa	m. pl. i.		
mqxu	mqxu	iic.		
afguli	afguli	iic.		
walEH	wala	n. pl. i.		
SuBa	SuBa	iic.		
lakRaNe	lakRaNa	m. sg. loc.		
sawya	sawya	iic.		
XqwiH	Xqwi	m. sg. nom.		
mahA	mahaw	iic.		
anuBAvaH	anuBAva	m. sg. nom.		
saciva	saciva	iic.		
maNdalam	maNdala	n. sg. acc.		
Xarma	Xarma	iic.		
SIlAByAm	SIla	m. du. i.		
puruRa	puruRa	iic.		
siMhAnAm	siMha	m. pl. g.		
suhqw	suhqx	iic.		
gaNEH	gaNa	m. pl. i.		
suhqw	suhqx	iic.		
maXye	maXya	n. sg. loc.		
prANa	prANa	iic.		
safkRayaH	safkRaya	m. sg. nom.		
sarva	sarva	iic.		
jFaH	jFa	m. sg. nom.		
sarva	sarva	iic.		
xarSI	xarSin	m. sg. nom.		
Xarma	Xarma	iic.		
banXena	banXa	m. sg. i.		
xaNda	xaNda	iic.		
arhAm	arha	f. sg. acc.		
pApa	pApa	iic.		
kAriNIm	kArin	f. sg. acc.		
pOra	pOra	iic.		
jAnapaxAn	jAnapaxa	m. pl. acc.		
nEgama	nEgama	iic.		
yUWa	yUWa	iic.		
vallaBAH	vallaBa	m. pl. nom.		
aSru	aSru	iic.		
kalAH	kala	f. pl. nom.		
bahu	bahu	iic.		
SruwAH	Sruwa	m. pl. nom.	Sru	pp.
arWa	arWa	iic.		
Xarma	Xarma	iic.		
parAH	para	m. pl. nom.		
yaw	yax	iic.		
vqwwAH	vqwwa	m. pl. nom.	vqw	pp.
waw	wax	iic.		
vqwwAH	vqwwa	f. pl. nom.	vqw	pp.
sawya	sawya	iic.		
vAxI	vAxin	m. sg. nom.		
sawya	sawya	iic.		
prawiRTAnAH	prawiRTAna	m. pl. nom.		
sawya	sawya	iic.		
paraH	para	m. sg. nom.		
sawya	sawya	iic.		
prawiSravaH	prawiSrava	m. sg. nom.		
mahA	mahaw	iic.		
wejAH	wejas	m. sg. nom.		
mahA	mahaw	iic.		
bAhuH	bAhu	m. sg. nom.		
mahA	mahaw	iic.		
yaSAH	yaSas	m. sg. nom.		
garBa	garBa	iic.		
jiGAMsayA	jiGAMsA	f. sg. i.		
mahA	mahaw	iic.		
xyuwiH	xyuwi	m. sg. nom.		
parama	parama	iic.		
XArmikaH	XArmika	m. sg. nom.		
guru	guru	iic.		
sawkAra	sawkAra	iic.		
kAriNam	kArin	m. sg. acc.		
aprawima	aprawima	iic.		
wejoByAm	wejas	m. du. i.		
roma	roman	iic.		
harRaNam	harRaNa	m. sg. acc.		
Xarma	Xarma	iic.		
jFO	jFa	m. du. nom.		
Xarma	Xarma	iic.		
vikramO	vikrama	m. du. nom.		
Axiwya	Axiwya	iic.		
safkASam	safkASa	m. sg. acc.		
prawipaw	prawipax	iic.		
canxra	canxra	iic.		
xarSanam	xarSana	m. sg. acc.		
uwwama	uwwama	iic.		
nAga	nAga	iic.		
mUrXani	mUrXan	m. sg. loc.		
puRpa	puRpa	iic.		
naxXAm	naxXa	f. sg. acc.	nah	pp.
vasanwa	vasanwa	iic.		
anwe	anwa	m. sg. loc.		
mawwa	mawwa	iic.	max	pp.
Bramara	Bramara	iic.		
SAlinIm	SAlin	f. sg. acc.		
raWa	raWa	iic.		
sWaH	sWa	m. sg. nom.		
xaSaraWa	xaSaraWa	iic.		
AwmajaH	Awmaja	m. sg. nom.		
raWa	raWa	iic.		
sWaH	sWa	m. sg. nom.		
Xarma	Xarma	iic.		
AwmA	Awman	m. sg. nom.		
BrAwq	BrAwq	iic.		
vawsalaH	vawsala	m. sg. nom.		
valkala	valkala	iic.		
jatA	jatA	iic.		
XArI	XArin	m. sg. nom.		
muni	muni	iic.		
veRa	veRa	iic.		
XaraH	Xara	m. sg. nom.		
vacana	vacana	iic.		
kArI	kArin	m. sg. nom.		
prawijFA	prawijFA	iic.		
pAragaH	pAraga	m. sg. nom.		
kqwa	kqwa	iic.	kq	pp.
aFjaliH	aFjali	m. sg. nom.		
kula	kula	iic.		
pawim	pawi	m. sg. acc.		
kalyANa	kalyANa	iic.		
sawwvAyAH	sawwva	f. sg. g.		
kalyANa	kalyANa	iic.		
aBiraweH	aBirawi	f. sg. g.		
xaSa	xaSan	iic.		
varRa	varRa	iic.		
sahasrANi	sahasra	n. pl. acc.		
Xarma	Xarma	iic.		
jFAm	jFa	f. sg. acc.		
mahA	mahaw	iic.		
uxayAH	uxaya	m. pl. nom.		
puNya	puNya	iic.		
kqwaH	kqw	f. pl. nom.		
sWira	sWira	iic.		
anurAgaH	anurAga	m. sg. nom.		
Xarma	Xarma	iic.		
AwmA	Awman	m. sg. nom.		
mAwq	mAwq	iic.		
varwI	varwin	m. sg. nom.		
piwq	piwq	iic.		
priyaH	priya	m. sg. nom.		
mahA	mahaw	iic.		
balaH	bala	m. sg. nom.		
Xarma	Xarma	iic.		
cAriNIm	cArin	f. sg. acc.		
lAfgala	lAfgala	iic.		
haswasya	haswa	m. sg. g.		
kRewra	kRewra	iic.		
maNdalam	maNdala	m. sg. acc.		
agni	agni	iic.		
howreRu	howra	n. pl. loc.		
viXi	viXi	iic.		
pUrvakam	pUrvaka	n. sg. acc.		
wApasa	wApasa	iic.		
ASrama	ASrama	iic.		
maNdalam	maNdala	m. sg. acc.		
agni	agni	iic.		
SaraNEH	SaraNa	n. pl. i.		
sruk	sruc	iic.		
BANdEH	BANda	n. pl. i.		
mahA	mahaw	iic.		
vqkREH	vqkRa	m. pl. i.		
svAxu	svAxu	iic.		
PalEH	Pala	m. pl. i.		
Pala	Pala	iic.		
mUla	mUla	iic.		
aSanEH	aSana	m. pl. i.		
cIra	cIra	iic.		
kqRNa	kqRNa	iic.		
ajina	ajina	iic.		
ambarEH	ambara	m. pl. i.		
sUrya	sUrya	iic.		
vESvAnara	vESvAnara	iic.		
ABEH	ABa	m. pl. i.		
AScarya	AScarya	iic.		
BUwAn	BUwa	m. pl. acc.	BU	pp.
vana	vana	iic.		
cAriNaH	cArin	m. pl. nom.		
Xarma	Xarma	iic.		
pAlaH	pAla	m. sg. nom.		
mahA	mahaw	iic.		
yaSAH	yaSas	m. sg. nom.		
kqwa	kqwa	iic.	kq	pp.
AwiWyaH	AwiWya	m. sg. nom.		
gaBIra	gaBIra	iic.		
akRam	akRa	m. sg. acc.		
mahA	mahaw	iic.		
vakwram	vakwra	m. sg. acc.		
viRama	viRama	iic.		
uxaram	uxara	m. sg. acc.		
vasA	vasA	iic.		
Arxram	Arxra	n. sg. acc.		
ruXira	ruXira	iic.		
ukRiwam	ukRiwa	n. sg. acc.	ukR	pp.
sawya	sawya	iic.		
parAkramam	parAkrama	m. sg. acc.		
gawa	gawa	iic.	gam	pp.
sawwvAnAm	sawwva	n. pl. g.		
xIpwa	xIpwa	iic.	xIp	pp.
wejasam	wejas	m. sg. acc.		
anwarikRa	anwarikRa	iic.		
gawam	gawa	m. sg. acc.	gam	pp.
Kadga	Kadga	iic.		
pANayaH	pANi	m. pl. nom.		
puruRa	puruRa	iic.		
vyAGrAH	vyAGra	m. pl. nom.		
priya	priya	iic.		
xarSanAH	xarSana	m. pl. nom.		
hari	hari	iic.		
yukwena	yukwa	m. sg. i.	yuj	pp.
nara	nara	iic.		
vyAGraH	vyAGra	m. sg. nom.		
sarva	sarva	iic.		
SAswra	SAswra	iic.		
viSAraxaH	viSAraxa	m. sg. nom.		
niwya	niwya	iic.		
yukwaH	yukwa	m. sg. nom.	yuj	pp.
viRaya	viRaya	iic.		
vAsinaH	vAsin	m. pl. acc.		
cawuH	cawur	iic.		
BAgaH	BAga	m. sg. nom.		
BIma	BIma	iic.		
karmaBiH	karman	n. pl. i.		
wapaH	wapas	iic.		
vqxXam	vqxXa	m. sg. acc.	vqX	pp.
ugra	ugra	iic.		
wapasam	wapas	m. sg. acc.		
mahA	mahaw	iic.		
qRim	qRi	m. sg. acc.		
sawya	sawya	iic.		
vAxinam	vAxin	m. sg. acc.		
puNya	puNya	iic.		
SIlAnAm	SIla	m. pl. g.		
xaNdaka	xaNdaka	iic.		
araNya	araNya	iic.		
vAsinAm	vAsin	m. pl. g.		
Xarma	Xarma	iic.		
niwyEH	niwya	m. pl. i.		
wapaH	wapas	iic.		
xAnwEH	xAnwa	m. pl. i.	xam	pp.
nyAsa	nyAsa	iic.		
viXinA	viXi	m. sg. i.		
krUra	krUra	iic.		
karmaBiH	karman	m. pl. i.		
xruma	xruma	iic.		
vEriNaH	vErin	m. pl. acc.		
haMsa	haMsa	iic.		
kAxambEH	kAxamba	m. pl. i.		
jala	jala	iic.		
cAriBiH	cArin	m. pl. i.		
mahA	mahaw	iic.		
raWaH	raWa	m. sg. nom.		
Xarma	Xarma	iic.		
AwmA	Awman	m. sg. nom.		
praXAna	praXAna	iic.		
apsarasaH	apsaras	f. pl. nom.		
paFca	paFcan	iic.		
vixyuw	vixyuw	iic.		
caliwa	caliwa	iic.	cal	pp.
varcasaH	varcas	f. pl. nom.		
ASrama	ASrama	iic.		
paxam	paxa	n. sg. nom.		
mahA	mahaw	iic.		
qReH	qRi	m. sg. g.		
mArga	mArga	iic.		
vaSa	vaSa	iic.		
anugAH	anuga	m. pl. nom.		
vana	vana	iic.		
maXya	maXya	iic.		
sWam	sWa	n. sg. nom.		
kqRNa	kqRNa	iic.		
aBra	aBra	iic.		
SiKara	SiKara	iic.		
upamam	upama	n. sg. nom.		
puNya	puNya	iic.		
karmaNA	karman	m. sg. i.		
vipra	vipra	iic.		
GAwinam	GAwin	m. sg. acc.		
vipra	vipra	iic.		
anukampayA	anukampA	f. sg. i.		
kAnwAra	kAnwAra	iic.		
pAxapAn	pAxapa	m. pl. acc.		
puNya	puNya	iic.		
karmaNA	karman	m. sg. i.		
ASrama	ASrama	iic.		
paxam	paxa	n. sg. nom.		
kqwa	kqwa	iic.	kq	pp.
aFjaliH	aFjali	m. sg. nom.		
rAma	rAma	iic.		
Agamanam	Agamana	n. sg. acc.		
lakRmi	lakRmI	iic.		
varXanam	varXana	m. sg. acc.		
parama	parama	iic.		
prIwaH	prIwa	m. sg. nom.	prI	pp.
Xarma	Xarma	iic.		
cArI	cArin	m. sg. nom.		
mahA	mahaw	iic.		
raWaH	raWa	m. sg. nom.		
xvi	xvi	iic.		
yojane	yojana	n. sg. loc.		
bahu	bahu	iic.		
mUla	mUla	iic.		
Pala	Pala	iic.		
uxakaH	uxaka	m. sg. nom.		
mahA	mahaw	iic.		
balaH	bala	m. sg. nom.		
mahA	mahaw	iic.		
wejAH	wejas	m. sg. nom.		
manuja	manuja	iic.		
qRaBa	qRaBa	m. sg. voc.		
xIpwa	xIpwa	iic.	xIp	pp.
wejasam	wejas	m. sg. acc.		
sIwA	sIwA	iic.		
samakRam	samakRa	m. sg. acc.		
Axiwya	Axiwya	iic.		
safkASEH	safkASa	m. pl. i.		
suraBi	suraBi	iic.		
ganXiBiH	ganXin	m. pl. i.		
para	para	iic.		
vIra	vIra	iic.		
hA	han	m. sg. nom.		
nIhAra	nIhAra	iic.		
paruRaH	paruRa	m. sg. nom.		
sasya	sasya	iic.		
mAlinI	mAlin	f. sg. nom.		
nAla	nAla	iic.		
SeRAH	SeRa	m. pl. nom.		
hima	hima	iic.		
XvaswAH	Xvaswa	m. pl. nom.	XvaMs	pp.
kamala	kamala	iic.		
AkarAH	Akara	m. pl. nom.		
Xarma	Xarma	iic.		
jFaH	jFa	m. sg. nom.		
sawya	sawya	iic.		
vAxI	vAxin	m. sg. nom.		
hrI	hrI	iic.		
niReXaH	niReXa	m. sg. nom.		
jiwa	jiwa	iic.	ji	pp.
inxriyaH	inxriya	m. sg. nom.		
priya	priya	iic.		
aBiBARI	aBiBARin	m. sg. nom.		
xIrGa	xIrGa	iic.		
bAhuH	bAhu	m. sg. nom.		
ikRvAku	ikRvAku	iic.		
nAWasya	nAWa	m. sg. g.		
siMha	siMha	iic.		
uraskam	uraska	m. sg. acc.		
mahA	mahaw	iic.		
bAhum	bAhu	m. sg. acc.		
paxma	paxma	iic.		
pawwra	pawwra	iic.		
niBa	niBa	iic.		
IkRaNam	IkRaNa	m. sg. acc.		
inxIvara	inxIvara	iic.		
SyAmam	SyAma	m. sg. acc.		
kanxarpa	kanxarpa	iic.		
saxqSa	saxqSa	iic.		
praBam	praBA	m. sg. acc.		
parvawa	parvawa	iic.		
SqfgANi	Sqfga	n. pl. acc.		
puNdarIka	puNdarIka	iic.		
viSAla	viSAla	iic.		
akRO	akRa	m. du. nom.		
cIra	cIra	iic.		
kqRNa	kqRNa	iic.		
ajina	ajina	iic.		
ambarO	ambara	m. du. nom.		
xIpwa	xIpwa	iic.	xIp	pp.
wejasam	wejas	m. sg. acc.		
Pala	Pala	iic.		
mUla	mUla	iic.		
aSanO	aSana	m. du. nom.		
Xarma	Xarma	iic.		
cAriNO	cArin	m. du. nom.		
Binna	Binna	iic.	Bix	pp.
hqxayAH	hqxaya	m. pl. nom.		
Cinna	Cinna	iic.	Cix	pp.
mUlAH	mUla	m. pl. nom.		
nIla	nIla	iic.		
jImUwa	jImUwa	iic.		
varNAnAm	varNa	n. pl. g.		
krUra	krUra	iic.		
karmaNAm	karman	n. pl. g.		
loka	loka	iic.		
hiMsA	hiMsA	iic.		
vihArANAm	vihAra	n. pl. g.		
ugra	ugra	iic.		
wejasAm	wejas	m. pl. g.		
vaXa	vaXa	iic.		
arWam	arWa	m. sg. acc.		
raNa	raNa	iic.		
kovixaH	kovixa	m. sg. nom.		
sUrya	sUrya	iic.		
varNam	varNa	m. sg. acc.		
mahA	mahaw	iic.		
raWam	raWa	m. sg. acc.		
meru	meru	iic.		
SiKara	SiKara	iic.		
AkAram	AkAra	m. sg. acc.		
wapwa	wapwa	iic.	wap	pp.
kAFcana	kAFcana	iic.		
BURaNam	BURaNa	m. sg. acc.		
canxra	canxra	iic.		
sUryEH	sUrya	m. pl. i.		
Gora	Gora	iic.		
carma	carman	iic.		
AyuXa	AyuXa	iic.		
Xvajam	Xvaja	n. sg. nom.		
haswa	haswa	iic.		
sWEH	sWa	m. pl. i.		
gaxA	gaxA	iic.		
asi	asi	iic.		
musalEH	musala	m. pl. i.		
BIma	BIma	iic.		
xarSanEH	xarSana	m. pl. i.		
pariGa	pariGa	iic.		
ABAsaH	ABAsa	m. sg. nom.		
BAskara	BAskara	iic.		
anwike	anwika	n. sg. loc.		
puRpa	puRpa	iic.		
PalEH	Pala	n. pl. i.		
parama	parama	iic.		
qRayaH	qRi	m. pl. nom.		
gamBIra	gamBIra	iic.		
nirhrAxam	nirhrAxa	m. sg. acc.		
Gora	Gora	iic.		
varma	varman	iic.		
AyuXa	AyuXa	iic.		
Xvajam	Xvaja	m. sg. acc.		
mahA	mahaw	iic.		
bAhuH	bAhu	m. sg. nom.		
balAhaka	balAhaka	iic.		
safkASAH	safkASa	m. pl. nom.		
mahA	mahaw	iic.		
nAxAH	nAxa	m. pl. nom.		
mahA	mahaw	iic.		
balAH	bala	m. pl. nom.		
Binna	Binna	iic.	Bix	pp.
gAwraH	gAwra	m. sg. nom.		
Sawru	Sawru	iic.		
sEnyeRu	sEnya	n. pl. loc.		
anwarikRa	anwarikRa	iic.		
gawAH	gawa	m. pl. nom.	gam	pp.
xIpwa	xIpwa	iic.	xIp	pp.
agni	agni	iic.		
sama	sama	iic.		
wejasaH	wejas	m. pl. nom.		
Xvaja	Xvaja	iic.		
agrANi	agra	n. pl. acc.		
prANa	prANa	iic.		
haram	hara	n. sg. acc.		
vaXa	vaXa	iic.		
arWam	arWa	m. sg. acc.		
sarva	sarva	iic.		
rakRasAm	rakRas	n. pl. g.		
giri	giri	iic.		
Sqfga	Sqfga	iic.		
ABam	ABa	m. sg. acc.		
roma	roman	iic.		
harRaNam	harRaNa	m. sg. acc.		
mahA	mahaw	iic.		
kAyaH	kAya	m. sg. nom.		
raNa	raNa	iic.		
mUrXani	mUrXan	m. sg. loc.		
