nirJara	iic.		
uxara	iic.		
kanxara	m. sg. acc.		
kanaka	iic.		
wAla	iic.		
ABa	m. sg. nom.		
siMha	iic.		
saMhanana	m. sg. nom.		
mawwa	iic.	max	pp.
vAraNa	iic.		
wAmra	iic.		
akRa	m. sg. nom.		
mawwa	iic.	max	pp.
vAraNa	iic.		
vAraNa	m. sg. nom.		
siMha	iic.		
vyAGra	iic.		
gaNa	m. pl. acc.		
mahaw	iic.		
bala	m. sg. nom.		
ruru	iic.		
vAraNa	iic.		
safGa	m. pl. nom.		
jala	iic.		
ASraya	m. pl. nom.		
BImasena	iic.		
rava	m. sg. i.		
BImasena	iic.		
rava	m. sg. i.		
bAhu	iic.		
Sabxa	m. sg. i.		
kaxala	iic.		
RaNda	iic.		
maXya	iic.		
sWa	m. sg. nom.		
nixrA	iic.		
vaSa	iic.		
gawa	m. sg. nom.	gam	pp.
mahaw	iic.		
bAhu	m. sg. nom.		
vAnara	iic.		
aXipawi	m. sg. acc.		
vixyuw	iic.		
safGAwa	iic.		
saxqSa	m. sg. acc.		
vixyuw	iic.		
safGAwa	iic.		
caFcala	m. sg. acc.		
maXya	iic.		
sWa	m. sg. acc.		
mahaw	iic.		
xyuwi	m. sg. acc.		
vAnara	iic.		
vara	m. sg. acc.		
mahaw	iic.		
bala	m. sg. acc.		
vAyu	iic.		
wanaya	m. sg. nom.		
sUrya	iic.		
puwra	m. sg. acc.		
Sakra	iic.		
puwra	m. sg. acc.		
mAnuRa	iic.		
rUpa	n. sg. i.		
SEla	iic.		
SiKara	m. sg. loc.		
vAnara	iic.		
qRaBa	m. sg. acc.		
xeva	iic.		
paWa	m. sg. nom.		
mahaw	iic.		
bAhu	m. sg. nom.		
yuga	iic.		
uwwama	n. sg. loc.		
xeva	iic.		
xAnava	iic.		
ganXarva	iic.		
yakRa	iic.		
rAkRasa	iic.		
pannaga	m. pl. nom.		
yuga	iic.		
saMsarga	m. sg. loc.		
inxriya	iic.		
kRaya	m. sg. nom.		
kqwa	iic.	kq	pp.
lakRaNa	m. pl. nom.		
sama	iic.		
ASrama	m. sg. acc.		
sama	iic.		
AcAra	m. sg. acc.		
eka	iic.		
vexa	m. pl. nom.		
BAva	iic.		
safkalpa	m. pl. nom.		
kriyA	iic.		
xAna	iic.		
Pala	iic.		
uxaya	m. pl. nom.		
cawur	iic.		
vexa	m. pl. nom.		
wri	iic.		
vexa	m. pl. nom.		
kAma	iic.		
kAma	m. pl. nom.		
svarga	iic.		
kAma	m. pl. nom.		
kali	iic.		
yuga	n. sg. loc.		
yuga	iic.		
anuvarwana	n. sg. acc.		
cira	iic.		
jIvin	m. pl. nom.		
bali	iic.		
homa	iic.		
namaskAra	m. pl. i.		
Barawa	iic.		
qRaBa	m. sg. voc.		
yajFa	iic.		
aXyayana	iic.		
xAna	n. pl. nom.		
vESya	iic.		
Xarma	m. sg. nom.		
BEkRa	iic.		
homa	iic.		
vrawa	n. pl. i.		
guru	iic.		
vAsin	m. pl. g.		
Sawru	iic.		
miwra	iic.		
bala	m. pl. loc.		
buxXi	iic.		
manwra	m. sg. nom.		
manwra	iic.		
mUla	m. pl. nom.		
Barawa	iic.		
qRaBa	m. sg. voc.		
wapas	iic.		
Xarma	iic.		
xama	iic.		
ijyA	f. pl. i.		
nigraha	iic.		
pAlana	n. pl. i.		
kaWA	iic.		
anwara	m. sg. loc.		
siMha	iic.		
rava	m. sg. acc.		
mahaw	iic.		
bala	m. sg. voc.		
mawwa	iic.	max	pp.
vAraNa	iic.		
yUWa	n. pl. acc.		
pafka	iic.		
klinna	n. pl. acc.	klix	pp.
kubera	iic.		
Bavana	iic.		
aByASa	m. sg. loc.		
parvawa	iic.		
nirJara	m. sg. loc.		
paviwra	iic.		
BUwa	f. sg. acc.	BU	pp.
axBuwa	iic.		
xarSana	f. sg. acc.		
kroXa	iic.		
vaSa	m. pl. nom.		
rAjan	iic.		
SAsana	n. sg. abl.		
Sawa	iic.		
sAhasra	m. pl. nom.		
ciwra	iic.		
AyuXa	iic.		
paricCaxa	m. pl. nom.		
rukma	iic.		
afgaxa	iic.		
Xara	m. sg. acc.		
BIma	iic.		
parAkrama	m. sg. acc.		
mahaw	iic.		
samara	iic.		
xarSin	m. pl. nom.		
prajA	iic.		
safkRepa	iic.		
samaya	m. sg. loc.		
xaNda	iic.		
haswa	m. sg. acc.		
nara	iic.		
pufgava	m. pl. nom.		
ganXarva	iic.		
yakRa	iic.		
rakRas	n. pl. nom.		
kunwI	iic.		
puwra	m. sg. acc.		
brahman	iic.		
rUpa	m. sg. acc.		
baka	iic.		
hidimba	m. du. g.		
kAla	iic.		
anwaka	iic.		
upama	m. sg. nom.		
BIma	iic.		
rakRas	n. du. g.		
mahaw	iic.		
vqkRa	m. pl. acc.		
mahaw	iic.		
aBra	n. pl. i.		
SEla	iic.		
inxra	m. du. nom.		
mahaw	iic.		
bala	m. du. nom.		
kqwa	iic.	kq	pp.
uxxeSa	m. sg. nom.		
vara	iic.		
vaswra	n. pl. acc.		
mqga	iic.		
gaNa	m. pl. i.		
sawya	iic.		
vikrama	m. sg. nom.		
xruma	iic.		
niroXa	m. pl. loc.		
SEla	iic.		
sAnu	m. pl. loc.		
SuBa	iic.		
kAnana	n. sg. acc.		
sarva	iic.		
qwu	iic.		
Pala	iic.		
BAra	iic.		
ADya	m. pl. acc.		
sarva	iic.		
qwu	iic.		
kusuma	iic.		
ujjvala	m. pl. acc.		
uxumbara	iic.		
vata	m. pl. acc.		
campaka	iic.		
aSoka	m. pl. acc.		
vimala	iic.		
sPatika	iic.		
ABa	n. pl. nom.		
pANdura	iic.		
Caxana	m. pl. i.		
paxma	iic.		
uwpala	iic.		
viciwra	n. pl. acc.		
suKa	iic.		
sparSa	iic.		
jala	n. pl. acc.		
kAnana	iic.		
ja	m. pl. nom.		
viviXa	iic.		
AkAra	f. pl. nom.		
pawwra	iic.		
puRpa	iic.		
Pala	iic.		
uccaya	m. pl. nom.		
vAri	iic.		
XArA	f. pl. nom.		
BAskara	iic.		
ABa	iic.		
praBA	m. pl. nom.		
SAraxa	iic.		
aBra	iic.		
Gana	iic.		
upama	m. pl. nom.		
xAna	iic.		
Xarma	iic.		
wapas	iic.		
SOca	n. pl. i.		
piwq	iic.		
loka	iic.		
sWa	m. pl. nom.		
parvawa	iic.		
SreRTa	m. sg. acc.		
parvan	iic.		
sanXi	m. pl. loc.		
ganXarva	iic.		
apsaras	f. pl. g.		
mahaw	iic.		
uraga	iic.		
gaNa	m. pl. nom.		
uraga	iic.		
Axi	m. pl. nom.		
capala	iic.		
karman	m. sg. acc.		
parvan	iic.		
sanXi	m. pl. loc.		
Barawa	iic.		
sawwama	m. sg. voc.		
mahaw	iic.		
bAhu	m. sg. nom.		
SEla	iic.		
uwwama	m. sg. g.		
suparNa	iic.		
anila	iic.		
vega	m. sg. i.		
mahaw	iic.		
bala	m. sg. abl.		
siMha	iic.		
qRaBa	iic.		
gawi	m. sg. nom.		
kanaka	iic.		
praBA	m. sg. nom.		
kinnara	iic.		
mahaw	iic.		
nAga	iic.		
muni	iic.		
ganXarva	iic.		
rAkRasa	m. pl. acc.		
vESravaNa	iic.		
AvAsa	m. sg. acc.		
Barawa	iic.		
qRaBa	m. sg. nom.		
viviXa	iic.		
varNa	iic.		
ABa	m. pl. nom.		
ciwra	iic.		
maFjarI	iic.		
XArin	m. pl. nom.		
rAkRasa	iic.		
aXipawi	m. sg. g.		
Barawa	iic.		
qRaBa	m. sg. nom.		
mahaw	iic.		
bala	m. sg. nom.		
sarva	iic.		
rAkRasa	m. pl. nom.		
vixyuw	iic.		
rUpa	f. sg. acc.		
mahaw	iic.		
Gora	f. sg. acc.		
BIma	iic.		
vikrama	m. sg. nom.		
mahaw	iic.		
Gora	f. sg. acc.		
rukma	iic.		
xaNda	f. sg. acc.		
mahaw	iic.		
kAya	m. pl. acc.		
gawa	iic.	gam	pp.
sawwva	m. pl. acc.		
mahaw	iic.		
bAhu	m. sg. nom.		
gaxA	iic.		
Kadga	iic.		
Xanus	iic.		
Xara	m. sg. nom.		
mahaw	iic.		
iRvAsa	m. pl. i.		
giri	iic.		
Sqfga	n. sg. nom.		
rAjan	iic.		
xviRta	n. sg. nom.	xviR	pp.
Xarma	iic.		
vix	m. pl. nom.		
arWa	iic.		
wawwva	iic.		
viBAga	iic.		
jFa	m. sg. nom.		
kunwI	iic.		
puwra	m. sg. nom.		
hawa	iic.	han	pp.
SiRta	m. pl. nom.	SiR	pp.
yakRa	iic.		
aXipawi	m. sg. nom.		
hqRta	iic.	hqR	pp.
roman	m. pl. nom.		
priya	iic.		
xarSana	m. sg. acc.		
hqRta	iic.	hqR	pp.
manas	m. sg. acc.		
Gora	iic.		
rUpa	m. pl. g.		
viviXa	iic.		
AyuXa	iic.		
XArin	m. pl. g.		
xeSa	iic.		
kAla	m. du. nom.		
xeSa	iic.		
kAla	iic.		
jFa	m. sg. nom.		
sarva	iic.		
Xarma	iic.		
viXAna	iic.		
vix	m. sg. nom.		
sarva	iic.		
karman	n. pl. loc.		
sarva	iic.		
sAmarWya	iic.		
lipsu	m. pl. g.		
puruRa	iic.		
qRaBa	m. sg. voc.		
rAjan	iic.		
inxra	m. sg. voc.		
vana	iic.		
gocara	m. pl. nom.		
anna	iic.		
pAna	n. pl. acc.		
arWa	iic.		
wawwva	iic.		
viBAga	iic.		
jFa	m. sg. nom.		
sarva	iic.		
Xarma	iic.		
viSeRa	iic.		
vix	m. sg. nom.		
janman	iic.		
praBqwi	adv.		
xeva	iic.		
piwq	iic.		
ganXarva	m. pl. i.		
kIrwi	iic.		
varXana	m. sg. nom.		
Barawa	iic.		
qRaBa	m. sg. voc.		
kqwa	iic.	kq	pp.
aswra	m. sg. nom.		
puruRa	iic.		
qRaBa	m. sg. nom.		
parama	iic.		
aSva	m. pl. g.		
ErAvawa	iic.		
paWa	m. sg. loc.		
gawa	iic.	gam	pp.
sawwva	n. pl. nom.		
inxra	iic.		
vESravaNa	m. du. nom.		
mahaw	iic.		
inxra	m. sg. g.		
sarva	iic.		
Xarma	iic.		
jFa	m. pl. nom.		
Xarma	iic.		
Awman	m. sg. nom.		
sarva	iic.		
prANaBqw	m. pl. g.		
parvawa	iic.		
rAjan	m. sg. acc.		
mahaw	iic.		
uxaXi	m. sg. acc.		
vqRti	iic.		
mAruwa	iic.		
sanwApa	m. pl. i.		
sWAvara	iic.		
jafgama	m. pl. acc.		
kAxamba	iic.		
kAraNdava	iic.		
haMsa	iic.		
juRta	f. pl. acc.	juR	pp.
paxma	iic.		
Akula	f. pl. acc.		
nq	iic.		
siMha	m. pl. nom.		
mahaw	iic.		
raWa	m. sg. g.		
sawya	iic.		
vrawa	m. sg. g.		
Agamana	iic.		
prawIkRa	m. pl. nom.		
samAna	iic.		
rUpa	m. sg. nom.		
vAraNa	iic.		
mawwa	iic.	max	pp.
gAmin	m. sg. nom.		
vara	iic.		
xeva	iic.		
vAha	m. sg. loc.		
Sakra	iic.		
Awmaja	m. sg. nom.		
sarva	iic.		
ripu	iic.		
pramAWin	m. sg. nom.		
kuru	iic.		
pufgava	m. pl. g.		
sUrya	iic.		
agni	iic.		
sama	iic.		
praBA	m. pl. g.		
raWa	iic.		
nemi	iic.		
svana	m. sg. nom.		
GaNtA	iic.		
Sabxa	m. sg. nom.		
vyAla	iic.		
mqga	m. pl. g.		
mahaw	iic.		
wejas	m. sg. nom.		
kunwI	iic.		
puwra	m. sg. nom.		
pANdava	iic.		
nanxana	m. sg. voc.		
sWUNA	iic.		
karNa	n. sg. acc.		
ayas	iic.		
jAla	n. sg. acc.		
Sara	iic.		
varRa	n. sg. acc.		
Sara	iic.		
ulbaNa	n. sg. acc.		
parama	iic.		
xAruNa	n. sg. nom.		
aswra	iic.		
vix	m. sg. voc.		
mAyA	iic.		
maya	m. sg. acc.		
haya	iic.		
SAswra	iic.		
jFa	m. sg. nom.		
BUri	iic.		
xakRiNA	m. sg. nom.		
nanxana	iic.		
Axi	n. pl. acc.		
niwya	iic.		
wuRta	m. pl. nom.	wuR	pp.
sura	iic.		
veSman	n. sg. loc.		
niwya	iic.		
puRpa	iic.		
Pala	m. pl. nom.		
hariwa	iic.		
Caxa	m. pl. nom.		
vimAna	iic.		
yAyin	m. pl. nom.		
aswra	iic.		
arWa	m. sg. acc.		
SafKa	iic.		
pravara	m. sg. nom.		
SUla	iic.		
asi	iic.		
paraSu	iic.		
gaxA	iic.		
musala	iic.		
pANi	m. pl. nom.		
yoXa	iic.		
vrAwa	n. pl. acc.		
parvawa	iic.		
upama	m. pl. nom.		
mahaw	iic.		
Gora	m. sg. nom.		
nivAwa	iic.		
kavaca	iic.		
anwaka	m. sg. nom.		
nivAwa	iic.		
kavaca	m. pl. nom.		
Siwa	iic.	SA	pp.
Saswra	iic.		
AyuXa	m. pl. nom.		
kAla	iic.		
rUpa	m. pl. nom.		
caraNa	iic.		
pAwa	m. sg. i.		
raWa	iic.		
nemi	iic.		
svana	m. sg. i.		
Sakra	iic.		
sAraWi	m. sg. nom.		
Bramara	iic.		
pafkwi	f. pl. nom.		
aSman	iic.		
cUrNa	n. sg. nom.		
pAvaka	iic.		
prakara	m. pl. nom.		
Gora	iic.		
rUpa	n. pl. g.		
nivAwa	iic.		
kavaca	iic.		
anwaka	n. sg. loc.		
nivAwa	iic.		
kavaca	m. pl. acc.		
asura	iic.		
safGa	m. pl. loc.		
vinASa	iic.		
arWa	m. sg. acc.		
mahaw	iic.		
aswra	n. pl. g.		
kAma	iic.		
cara	n. sg. nom.		
pAvaka	iic.		
arka	iic.		
sama	iic.		
praBA	n. sg. nom.		
rawna	iic.		
maya	m. pl. i.		
sarva	iic.		
rawna	iic.		
maya	n. sg. nom.		
axBuwa	iic.		
upama	iic.		
xarSana	n. sg. nom.		
niwya	iic.		
muxiwa	m. pl. i.	mux	pp.
SUla	iic.		
qRti	iic.		
musala	iic.		
AyuXa	m. pl. i.		
cApa	iic.		
muxgara	iic.		
haswa	m. pl. i.		
varRa	iic.		
sahasra	n. sg. acc.		
hari	iic.		
yukwa	m. sg. i.	yuj	pp.
amarAvawI	iic.		
safkASa	n. sg. nom.		
kAma	iic.		
gama	n. sg. nom.		
ciwra	iic.		
yoXin	m. pl. g.		
viciwra	iic.		
mukuta	iic.		
ApIda	m. pl. nom.		
viciwra	iic.		
kavaca	iic.		
Xvaja	m. pl. nom.		
wri	iic.		
Siras	m. sg. acc.		
navan	iic.		
locana	m. sg. acc.		
wri	iic.		
muKa	m. sg. acc.		
RaR	iic.		
Buja	m. sg. acc.		
arka	iic.		
jvalana	iic.		
mUrXaja	m. sg. acc.		
gaja	iic.		
vakwra	m. pl. g.		
axri	iic.		
sAra	iic.		
maya	m. pl. i.		
ari	iic.		
vixAraNa	m. pl. i.		
nivAwa	iic.		
kavaca	m. pl. g.		
mahaw	iic.		
ojas	m. pl. g.		
nivAwa	iic.		
kavaca	m. pl. nom.		
yakRa	iic.		
rAkRasa	iic.		
ganXarva	m. pl. nom.		
suKa	iic.		
arha	n. pl. nom.		
kqwa	iic.	kq	pp.
Agas	m. pl. g.		
prIwa	iic.	prI	pp.
manas	m. sg. nom.		
Barawa	iic.		
qRaBa	m. pl. g.		
varAha	iic.		
nAnA	adv.		
mqga	iic.		
pakRin	iic.		
juRta	n. sg. acc.	juR	pp.
cEwraraWa	iic.		
prakASa	n. sg. acc.		
cEwraraWa	iic.		
prakASa	n. sg. abl.		
bahu	iic.		
AScarya	n. sg. loc.		
ugra	iic.		
Xanvin	m. pl. g.		
niwya	iic.		
puRpa	iic.		
Pala	m. pl. i.		
hima	iic.		
saMsparSa	iic.		
komala	m. pl. i.		
mahaw	iic.		
kAya	m. sg. acc.		
loman	iic.		
harRaNa	m. sg. acc.		
ciwra	iic.		
afga	m. sg. acc.		
harixrA	iic.		
saxqSa	iic.		
Cavi	m. sg. acc.		
vara	iic.		
xAna	n. sg. i.		
Awman	iic.		
vimokRaNa	n. sg. loc.		
sarpa	iic.		
vaSa	m. sg. acc.		
mahaw	iic.		
bala	m. pl. nom.		
mahaw	iic.		
bAhu	m. sg. nom.		
suKa	iic.		
xuHKa	n. du. g.		
puruRa	iic.		
arWa	m. sg. nom.		
puwra	iic.		
gqxXin	f. sg. acc.		
nAga	iic.		
inxra	m. sg. voc.		
suKa	iic.		
xuHKa	n. du. abl.		
praXAna	iic.		
iRta	n. sg. acc.	iR	pp.
wawwva	iic.		
xarSin	m. pl. nom.		
SUxra	iic.		
sama	m. sg. nom.		
mawi	iic.		
xvEXa	n. sg. loc.		
rasa	iic.		
ganXa	m. du. loc.		
pannaga	iic.		
sawwama	m. sg. voc.		
Barawa	iic.		
qRaBa	m. sg. voc.		
uwwara	iic.		
kAla	m. sg. acc.		
guNa	iic.		
viXi	m. sg. nom.		
brahman	iic.		
qRi	iic.		
xeva	iic.		
ganXarva	iic.		
yakRa	iic.		
rAkRasa	iic.		
kinnara	m. pl. nom.		
nara	iic.		
aXipa	m. sg. voc.		
SAnwa	iic.	Sam	pp.
XUma	iic.		
rajas	iic.		
aruNa	f. sg. nom.		
kAnana	iic.		
anwa	m. pl. loc.		
bahu	iic.		
vawsara	iic.		
jIvin	m. sg. nom.		
mahaw	iic.		
wapas	m. sg. nom.		
sEnya	iic.		
sugrIva	iic.		
yukwa	m. sg. i.	yuj	pp.
gaxA	iic.		
asi	iic.		
carman	iic.		
grahaNa	n. pl. loc.		
raWa	iic.		
aSva	iic.		
yAna	n. sg. loc.		
kAla	iic.		
uxaya	m. sg. loc.		
brahman	iic.		
BUwa	m. pl. nom.	BU	pp.
kuru	iic.		
nanxana	m. sg. voc.		
kAla	iic.		
anwara	n. sg. loc.		
pqWivI	iic.		
wala	iic.		
cArin	m. pl. nom.		
alpa	iic.		
Ayus	m. pl. nom.		
rOxra	iic.		
karman	iic.		
Pala	iic.		
uxaya	m. pl. nom.		
sarva	iic.		
kAma	m. pl. g.		
Binna	iic.	Bix	pp.
sewu	m. pl. nom.		
hIna	iic.	hA	pp.
buxXi	m. sg. g.		
karman	iic.		
koSa	m. sg. nom.		
Axi	iic.		
SarIra	n. sg. i.		
xeva	iic.		
sqRta	n. sg. i.	sqj	pp.
wapwa	iic.	wap	pp.
wapas	m. pl. nom.		
sarva	iic.		
Agama	iic.		
parAyaNa	m. pl. nom.		
sWira	iic.		
vrawa	m. pl. nom.		
sawya	iic.		
para	m. pl. nom.		
guru	iic.		
SuSrURaNa	n. sg. loc.		
garBa	iic.		
sWa	m. sg. acc.		
jFAna	iic.		
cakRus	m. pl. nom.		
manuRya	iic.		
loka	m. sg. loc.		
para	iic.		
puraFjaya	m. sg. nom.		
sva	iic.		
xeSa	m. sg. acc.		
Barawa	iic.		
qRaBa	m. sg. voc.		
mahaw	iic.		
wapas	m. sg. nom.		
aByuxaya	iic.		
prepsu	m. sg. nom.		
xarSana	iic.		
saMSraya	m. sg. abl.		
parama	iic.		
Xarma	iic.		
Awman	m. sg. nom.		
sarva	iic.		
Xarma	iic.		
vix	m. sg. nom.		
svarga	iic.		
loka	m. sg. acc.		
XAnA	iic.		
apUpa	f. pl. nom.		
mAMsa	iic.		
SAka	f. pl. nom.		
pAyasa	iic.		
karxama	f. pl. nom.		
para	iic.		
puraFjaya	m. sg. voc.		
sarva	iic.		
loka	m. pl. nom.		
Barawa	iic.		
qRaBa	m. sg. voc.		
eka	iic.		
arNava	m. sg. loc.		
sWAvara	iic.		
jafgama	m. sg. loc.		
varRa	iic.		
sahasra	n. pl. nom.		
wrewA	iic.		
yuga	n. sg. nom.		
kali	iic.		
yuga	n. sg. nom.		
manuja	iic.		
vyAGra	m. sg. voc.		
sahasra	iic.		
anwa	m. sg. loc.		
anqwa	iic.		
vAxin	m. pl. nom.		
yajFa	iic.		
prawiniXi	m. sg. nom.		
xAna	iic.		
prawiniXi	m. sg. nom.		
sarva	iic.		
BakRa	m. pl. nom.		
japa	iic.		
parAyaNa	m. pl. nom.		
mlecCa	iic.		
rAjan	m. pl. nom.		
manuja	iic.		
aXipa	m. sg. voc.		
nara	iic.		
aXipa	m. pl. nom.		
alpa	iic.		
Ayus	m. pl. nom.		
svalpa	iic.		
bala	m. pl. nom.		
alpa	iic.		
wejas	iic.		
parAkrama	m. pl. nom.		
yuga	iic.		
anwa	m. sg. loc.		
manuja	iic.		
vyAGra	m. sg. voc.		
bahu	iic.		
janwu	m. pl. nom.		
GrANa	iic.		
yukwa	m. pl. nom.	yuj	pp.
sarva	iic.		
ganXa	m. pl. nom.		
manuja	iic.		
vyAGra	m. sg. voc.		
svAxu	iic.		
yogin	m. pl. nom.		
muni	iic.		
Caxman	iic.		
Akqwi	iic.		
Canna	m. pl. nom.	Cax	pp.
manuja	iic.		
vyAGra	m. sg. voc.		
yuga	iic.		
kRaya	m. sg. loc.		
sarva	iic.		
bIja	n. pl. nom.		
nara	iic.		
vyAGra	m. sg. voc.		
bahu	iic.		
mAyA	m. pl. nom.		
alpa	iic.		
Ayus	m. pl. nom.		
puruRa	iic.		
Axa	n. pl. nom.		
sapwan	iic.		
varRa	iic.		
aRtan	iic.		
varRa	f. pl. nom.		
garBa	iic.		
Xara	f. pl. nom.		
alpa	iic.		
sAra	n. pl. nom.		
Barawa	iic.		
qRaBa	m. sg. voc.		
yojana	iic.		
viMSa	m. pl. g.		
eka	iic.		
arNava	m. sg. loc.		
sWAvara	iic.		
jafgama	m. sg. loc.		
manuja	iic.		
aXipa	m. sg. voc.		
kRawriya	iic.		
inxra	m. pl. nom.		
svarga	iic.		
kAfkRin	m. pl. nom.		
cawur	iic.		
samuxra	iic.		
paryanwa	f. sg. acc.		
meru	iic.		
manxara	iic.		
BURaNa	f. sg. acc.		
SAnwi	iic.		
parama	m. pl. nom.		
yawa	iic.	yam	pp.
Awman	m. pl. nom.		
rawna	iic.		
Akara	m. pl. nom.		
sWAvara	iic.		
jafgama	n. sg. nom.		
Barawa	iic.		
SreRTa	m. sg. voc.		
sarva	iic.		
Xarma	iic.		
Bqw	m. pl. g.		
puruRa	iic.		
qRaBa	m. du. nom.		
puruRa	iic.		
vyAGra	m. sg. voc.		
parama	iic.		
valgu	n. sg. i.		
mahaw	iic.		
muni	m. sg. acc.		
yuga	iic.		
Axi	m. sg. loc.		
praBava	iic.		
apyaya	m. du. nom.		
sawya	iic.		
hAni	f. sg. i.		
loBa	iic.		
kroXa	iic.		
para	m. pl. nom.		
kAma	iic.		
sakwa	m. pl. nom.	saFj	pp.
vEra	iic.		
baxXa	m. pl. nom.	banX	pp.
paraspara	iic.		
vaXa	iic.		
Ipsu	m. pl. nom.		
yuga	iic.		
kRaya	m. sg. loc.		
pApa	iic.		
AcAra	iic.		
parigraha	m. pl. nom.		
loka	iic.		
kaNtaka	m. pl. nom.		
xaNda	iic.		
ruci	m. pl. nom.		
yuga	iic.		
kRaya	m. sg. loc.		
bAla	iic.		
mawi	m. pl. nom.		
sWavira	iic.		
buxXi	m. pl. nom.		
eka	iic.		
varNa	m. sg. nom.		
yuga	iic.		
kRaya	m. sg. loc.		
svEra	iic.		
AhAra	m. pl. nom.		
wamas	iic.		
graswa	m. sg. nom.	gras	pp.
nara	iic.		
aXipa	m. sg. voc.		
sarva	iic.		
BakRa	m. pl. nom.		
sarva	iic.		
karman	n. pl. loc.		
kraya	iic.		
vikraya	iic.		
kAla	m. sg. loc.		
mahaw	iic.		
qRi	m. pl. g.		
brAhmaNa	iic.		
AvasaWa	m. pl. loc.		
xeva	iic.		
sWAna	n. pl. loc.		
akAla	iic.		
varRin	m. sg. nom.		
wumula	iic.		
safGAwa	m. sg. loc.		
yuga	iic.		
kRaya	m. sg. loc.		
wiRya	iic.		
bqhaspawi	m. du. nom.		
kAla	iic.		
varRin	m. sg. nom.		
cora	iic.		
kRaya	m. sg. loc.		
sarva	iic.		
bIja	n. pl. nom.		
rAjan	iic.		
inxra	m. sg. voc.		
varNa	iic.		
wraya	n. sg. g.		
sarva	iic.		
loka	m. sg. g.		
yuga	iic.		
safKyA	f. sg. nom.		
parama	iic.		
xyuwi	m. sg. nom.		
sarva	iic.		
maNdUka	iic.		
vaXa	m. sg. nom.		
kroXa	iic.		
vaSa	m. sg. acc.		
vAmaxeva	iic.		
ASrama	m. sg. acc.		
inxraxyumna	iic.		
saras	n. sg. nom.		
rAjan	iic.		
vaMSa	m. pl. nom.		
qRi	iic.		
vaMSa	m. pl. nom.		
manuRya	iic.		
uraga	iic.		
rakRas	n. pl. g.		
Barawa	iic.		
sawwama	m. sg. voc.		
uwsAxana	iic.		
arWa	m. sg. acc.		
mahaw	iic.		
asura	m. sg. nom.		
wapas	iic.		
vana	n. sg. acc.		
amiwra	iic.		
han	m. sg. nom.		
mahaw	iic.		
wejas	m. sg. nom.		
eka	iic.		
arNava	m. sg. loc.		
sWAvara	iic.		
jafgama	m. sg. loc.		
sUrya	iic.		
sama	iic.		
praBA	n. sg. nom.		
cawur	iic.		
vexa	m. sg. nom.		
cawur	iic.		
mUrwi	m. sg. nom.		
cawur	iic.		
muKa	m. sg. nom.		
nAga	iic.		
Boga	m. sg. loc.		
mahaw	iic.		
xyuwi	m. sg. acc.		
maXu	iic.		
kEtaBa	m. du. nom.		
SIla	iic.		
sawwva	iic.		
xama	m. pl. loc.		
sura	iic.		
sawwama	m. sg. voc.		
mahaw	iic.		
wejas	m. sg. nom.		
mahaw	iic.		
xyuwi	m. sg. nom.		
xeva	iic.		
xAnava	iic.		
yakRa	m. pl. g.		
sarpa	iic.		
ganXarva	iic.		
rakRas	n. pl. g.		
uwwafka	iic.		
ASrama	m. sg. acc.		
maXu	iic.		
kEtaBa	m. du. g.		
BIma	iic.		
parAkrama	m. sg. nom.		
Barawa	iic.		
qRaBa	m. sg. voc.		
rAjan	iic.		
SArxUla	m. sg. voc.		
kAla	iic.		
anala	iic.		
sama	iic.		
xyuwi	m. sg. nom.		
kroXa	iic.		
agni	iic.		
xagXa	m. pl. loc.	xah	pp.
Barawa	iic.		
sawwama	m. sg. voc.		
Barawa	iic.		
SreRTa	m. sg. voc.		
sarva	iic.		
loka	iic.		
aBaya	n. sg. dat.		
mahaw	iic.		
qRi	m. pl. nom.		
praSna	iic.		
vix	m. pl. g.		
xevawA	iic.		
ijyA	f. pl. i.		
Xarma	iic.		
vix	m. sg. nom.		
rAjan	iic.		
inxra	m. sg. voc.		
Xarma	iic.		
SIla	m. sg. nom.		
pawi	iic.		
SuSrURA	f. sg. acc.		
SuBa	iic.		
IkRaNa	f. sg. nom.		
SarIra	iic.		
sWa	m. sg. nom.		
xvija	iic.		
uwwama	m. sg. voc.		
kroXa	iic.		
moha	m. du. acc.		
kAma	iic.		
kroXa	m. du. nom.		
Awman	iic.		
sama	m. sg. nom.		
Xarma	iic.		
jFa	m. sg. g.		
sarva	iic.		
Xarma	m. pl. loc.		
xvija	iic.		
sawwama	m. sg. voc.		
sawya	iic.		
Arjava	n. du. acc.		
Xarma	iic.		
vix	m. pl. nom.		
xvija	iic.		
uwwama	m. sg. voc.		
nakwa	iic.		
Bojin	m. sg. nom.		
kevala	iic.		
Awman	iic.		
praSaMsA	f. sg. i.		
xvija	iic.		
vara	iic.		
uwwama	m. sg. voc.		
sarva	iic.		
pApa	n. pl. abl.		
mahaw	iic.		
aBra	m. pl. i.		
xvija	iic.		
uwwama	m. sg. voc.		
xvija	iic.		
sawwama	m. sg. voc.		
AcAra	iic.		
pAlana	n. sg. nom.		
SiRta	iic.	SAs	pp.
lakRaNa	n. sg. nom.		
guru	iic.		
SuSrURaNa	n. sg. nom.		
SiRta	iic.	SAs	pp.
AcAra	m. pl. loc.		
SiRta	iic.	SAs	pp.
AcAra	m. pl. loc.		
Binna	iic.	Bix	pp.
maryAxA	m. pl. acc.		
pApa	iic.		
mawi	f. sg. loc.		
